content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n5.vocab.0358,N5,多い,おおい,{多|おお}い,오오이,i_adj,i_adj,-,많다,-,このみちはくるまが{多|おお}いです。,이 길은 차가 많습니다.,jlpt.n5.vocab.0358.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「くるまが 多いです」
jlpt.n5.vocab.0359,N5,少ない,すくない,{少|すく}ない,스쿠나이,i_adj,i_adj,-,적다,-,ことしはゆきが{少|すく}ないです。,올해는 눈이 적습니다.,jlpt.n5.vocab.0359.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 数量表現
jlpt.n5.vocab.0360,N5,いい,いい,いい,이이,i_adj,i_adj,-,좋다,よい,きょうはいいてんきですね。,오늘은 좋은 날씨네요.,jlpt.n5.vocab.0360.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 전 지면 「いちばん いい ものを」
jlpt.n5.vocab.0361,N5,悪い,わるい,{悪|わる}い,와루이,i_adj,i_adj,-,나쁘다,-,きのうはてんきが{悪|わる}かったです。,어제는 날씨가 나빴습니다.,jlpt.n5.vocab.0361.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 감상 표현
jlpt.n5.vocab.0362,N5,近い,ちかい,{近|ちか}い,치카이,i_adj,i_adj,-,가깝다,-,うちはえきに{近|ちか}いですからべんりです。,집은 역에서 가까워서 편리합니다.,jlpt.n5.vocab.0362.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「うちは えきに ちかいですから」
jlpt.n5.vocab.0363,N5,遠い,とおい,{遠|とお}い,토오이,i_adj,i_adj,-,멀다,-,くうこうはここからちょっと{遠|とお}いです。,공항은 여기서 조금 멉니다.,jlpt.n5.vocab.0363.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 まち 토픽
jlpt.n5.vocab.0364,N5,広い,ひろい,{広|ひろ}い,히로이,i_adj,i_adj,-,넓다,-,この{部屋|へや}はとても{広|ひろ}いですね。,이 방은 아주 넓네요.,jlpt.n5.vocab.0364.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 漢字 「広い」
jlpt.n5.vocab.0365,N5,好き,すき,{好|す}き,스키,na_adj,na_adj,-,좋아하다,-,うどんが{好|す}きです。,우동을 좋아합니다.,jlpt.n5.vocab.0365.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제5과 과제목 「うどんが好きです」 漢字 「好き（な）」
jlpt.n5.vocab.0366,N5,嫌い,きらい,{嫌|きら}い,키라이,na_adj,na_adj,-,싫어하다,-,さかなは{嫌|きら}いじゃないです。,생선은 싫어하지 않습니다.,jlpt.n5.vocab.0366.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<16> 食べ物の好き嫌い
jlpt.n5.vocab.0367,N5,上手,じょうず,{上手|じょう|ず},조오즈,na_adj,na_adj,-,잘하다;능숙하다,-,{母|はは}はりょうりが{上手|じょうず}です。,어머니는 요리를 잘합니다.,jlpt.n5.vocab.0367.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 わたし 토픽
jlpt.n5.vocab.0368,N5,下手,へた,{下手|へ|た},헤타,na_adj,na_adj,-,서투르다,-,わたしはうたが{下手|へた}です。,저는 노래를 못합니다.,jlpt.n5.vocab.0368.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 わたし 토픽
jlpt.n5.vocab.0369,N5,元気,げんき,{元気|げん|き},겡키,na_adj,na_adj,-,건강하다;잘 지내다,활기차다,おかげさまで{元気|げんき}です。,덕분에 잘 지냅니다.,jlpt.n5.vocab.0369.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 문자어휘 주제군; まるごと A1 わたし
jlpt.n5.vocab.0370,N5,便利,べんり,{便利|べん|り},벤리,na_adj,na_adj,-,편리하다,-,うちはえきにちかいですから{便利|べんり}です。,집은 역에서 가까워서 편리합니다.,jlpt.n5.vocab.0370.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「べんり」
jlpt.n5.vocab.0371,N5,有名,ゆうめい,{有名|ゆう|めい},유우메에,na_adj,na_adj,-,유명하다,-,この{店|みせ}のカレーは{有名|ゆうめい}です。,이 가게 카레는 유명합니다.,jlpt.n5.vocab.0371.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 まち 토픽
jlpt.n5.vocab.0372,N5,静か,しずか,{静|しず}か,시즈카,na_adj,na_adj,-,조용하다,-,みなみまちはうみがきれいで{静|しず}かです。,미나미마치는 바다가 아름답고 조용합니다.,jlpt.n5.vocab.0372.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「きれいで、静かです」
jlpt.n5.vocab.0373,N5,にぎやか,にぎやか,にぎやか,니기야카,na_adj,na_adj,-,번화하다;북적이다,-,このまちはとてもにぎやかです。,이 동네는 아주 북적입니다.,jlpt.n5.vocab.0373.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 まち 토픽
jlpt.n5.vocab.0374,N5,きれい,きれい,きれい,키레에,na_adj,na_adj,-,예쁘다;깨끗하다,-,みなみまちはうみがきれいです。,미나미마치는 바다가 아름답습니다.,jlpt.n5.vocab.0374.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「海が きれいで」
jlpt.n5.vocab.0375,N5,大丈夫,だいじょうぶ,{大丈夫|だい|じょう|ぶ},다이조오부,na_adj,na_adj,-,괜찮다,-,じかんはまだありますから{大丈夫|だいじょうぶ}です。,시간은 아직 있으니까 괜찮습니다.,jlpt.n5.vocab.0375.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 회화 표현
jlpt.n5.vocab.0376,N5,大切,たいせつ,{大切|たい|せつ},타이세츠,na_adj,na_adj,-,소중하다;중요하다,-,これは{大切|たいせつ}なしゃしんです。,이것은 소중한 사진입니다.,jlpt.n5.vocab.0376.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<40> 大切な点を確認
jlpt.n5.vocab.0377,N5,簡単,かんたん,{簡単|かん|たん},칸탄,na_adj,na_adj,-,간단하다;쉽다,-,この{料理|りょうり}は{簡単|かんたん}です。,이 요리는 간단합니다.,jlpt.n5.vocab.0377.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<26> 簡単な説明
jlpt.n5.vocab.0378,N5,暇,ひま,{暇|ひま},히마,na_adj,na_adj,-,한가하다,-,あしたのごぜんは{暇|ひま}です。,내일 오전은 한가합니다.,jlpt.n5.vocab.0378.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<38> 都合をたずね合う
jlpt.n5.vocab.0379,N5,とても,とても,とても,토테모,adv,-,-,아주;매우,-,このこうちゃはとてもおいしいです。,이 홍차는 아주 맛있습니다.,jlpt.n5.vocab.0379.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「とても おいしかったです」
jlpt.n5.vocab.0380,N5,あまり,あまり,あまり,아마리,adv,-,-,별로 (부정과 함께),-,さかなはあまりたべません。,생선은 별로 먹지 않습니다.,jlpt.n5.vocab.0380.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「あまり」; いろどり 제5과 文型
jlpt.n5.vocab.0381,N5,よく,よく,よく,요쿠,adv,-,-,자주;잘,-,よくえいがをみにいきます。,자주 영화를 보러 갑니다.,jlpt.n5.vocab.0381.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제5과 文型 「いつも/よくV-ます」
jlpt.n5.vocab.0382,N5,全然,ぜんぜん,{全然|ぜん|ぜん},젠젠,adv,-,-,전혀 (부정과 함께),-,おさけは{全然|ぜんぜん}のみません。,술은 전혀 마시지 않습니다.,jlpt.n5.vocab.0382.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 文型 「あまり/ぜんぜんV-ません」
jlpt.n5.vocab.0383,N5,いつも,いつも,いつも,이츠모,adv,-,-,항상;늘,-,あさはいつもパンをたべます。,아침에는 늘 빵을 먹습니다.,jlpt.n5.vocab.0383.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제5과 文型 「いつも/よくV-ます」
jlpt.n5.vocab.0384,N5,時々,ときどき,{時々|とき|どき},토키도키,adv,-,-,가끔,-,{時々|ときどき}ともだちとあいます。,가끔 친구와 만납니다.,jlpt.n5.vocab.0384.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 文型 「ときどきV-ます」
jlpt.n5.vocab.0385,N5,もう,もう,もう,모오,adv,-,-,이미;벌써,-,じゅぎょうはもうはじまりました。,수업은 이미 시작되었습니다.,jlpt.n5.vocab.0385.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「もう」
jlpt.n5.vocab.0386,N5,まだ,まだ,まだ,마다,adv,-,-,아직,-,{妹|いもうと}はまだがくせいです。,여동생은 아직 학생입니다.,jlpt.n5.vocab.0386.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「まだ」
jlpt.n5.vocab.0387,N5,すぐ,すぐ,すぐ,스구,adv,-,-,곧;바로,-,ばんごはんのあとすぐねました。,저녁밥 뒤에 바로 잤습니다.,jlpt.n5.vocab.0387.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「すぐに 寝ました」
jlpt.n5.vocab.0388,N5,ちょっと,ちょっと,ちょっと,촛토,adv,-,-,조금;잠깐,-,ちょっとまってください。,잠깐 기다려 주세요.,jlpt.n5.vocab.0388.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「ちょっと」; いろどり 제5과 「Nはちょっと…」
jlpt.n5.vocab.0389,N5,たくさん,たくさん,たくさん,타쿠산,adv,-,-,많이,-,こうえんにいぬがたくさんいますよ。,공원에 개가 많이 있어요.,jlpt.n5.vocab.0389.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙·文法 「たくさん」
jlpt.n5.vocab.0390,N5,少し,すこし,{少|すこ}し,스코시,adv,-,-,조금,-,にほんごが{少|すこ}しわかります。,일본어를 조금 압니다.,jlpt.n5.vocab.0390.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제2과 「よくわかりません」 관련
jlpt.n5.vocab.0391,N5,一番,いちばん,{一番|いち|ばん},이치반,adv,-,-,가장;제일,-,くだものはりんごが{一番|いちばん}すきです。,과일은 사과를 가장 좋아합니다.,jlpt.n5.vocab.0391.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 지시문 「いちばん いい ものを」
jlpt.n5.vocab.0392,N5,また,また,また,마타,adv,-,-,또;다시,-,またらいしゅうきてください。,또 다음 주에 와 주세요.,jlpt.n5.vocab.0392.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「また」
jlpt.n5.vocab.0393,N5,ゆっくり,ゆっくり,ゆっくり,육쿠리,adv,-,-,천천히,-,すみません。ゆっくりはなしてください。,죄송합니다. 천천히 말씀해 주세요.,jlpt.n5.vocab.0393.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제2과 聞き返す
jlpt.n5.vocab.0394,N5,だんだん,だんだん,だんだん,단단,adv,-,-,점점,-,だんだんさむくなりました。,점점 추워졌습니다.,jlpt.n5.vocab.0394.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 선택지 「だんだん」
jlpt.n5.vocab.0395,N5,そして,そして,そして,소시테,conj,-,-,그리고,-,あさごはんをたべました。そしてがっこうへいきました。,아침밥을 먹었습니다. 그리고 학교에 갔습니다.,jlpt.n5.vocab.0395.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 문장 연결
jlpt.n5.vocab.0396,N5,それから,それから,それから,소레카라,conj,-,-,그러고 나서,-,かおをあらいました。それからあさごはんをたべました。,얼굴을 씻었습니다. 그러고 나서 아침밥을 먹었습니다.,jlpt.n5.vocab.0396.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「それから、すぐ」; いろどり 제18과 文型
jlpt.n5.vocab.0397,N5,でも,でも,でも,데모,conj,-,-,하지만,-,さかなはすきです。でもにくはあまりたべません。,생선은 좋아합니다. 하지만 고기는 별로 먹지 않습니다.,jlpt.n5.vocab.0397.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 文型 「S1。でも、S2。」
jlpt.n5.vocab.0398,N5,しかし,しかし,しかし,시카시,conj,-,-,그러나,-,きょうしつへいきました。しかしだれもいませんでした。,교실에 갔습니다. 그러나 아무도 없었습니다.,jlpt.n5.vocab.0398.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「しかし、きょうしつで」
jlpt.n5.vocab.0399,N5,だから,だから,だから,다카라,conj,-,-,그래서,-,あたまがいたいです。だからきょうはやすみます。,머리가 아픕니다. 그래서 오늘은 쉽니다.,jlpt.n5.vocab.0399.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 이유 표현
jlpt.n5.vocab.0400,N5,それに,それに,それに,소레니,conj,-,-,게다가,-,この{店|みせ}はやすいです。それにおいしいです。,이 가게는 쌉니다. 게다가 맛있습니다.,jlpt.n5.vocab.0400.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제18과 文型 「S1。それに、S2。」
